,temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth
1881,7.24,83,1013.6,0.0,0.0,100.0,0,100,100,0.0,2.55,171.87,1.61,63.43,3.26,173.66,1.44,102.69329,83.430397,64.668739
1882,8.84,80,1012.6,0.0,0.0,82.0,0,79,82,80.99,5.15,102.09,5.94,104.04,5.24,105.95,3.24,89.010525,72.915326,73.657524
1883,10.62,72,1012.4,0.0,0.0,100.0,0,51,100,261.66,5.09,98.13,5.59,104.93,5.15,102.09,5.4,75.403923,61.830391,82.51365
1884,12.0,64,1012.4,0.0,0.0,62.0,0,62,53,307.94,6.13,86.63,6.48,90.0,6.13,86.63,8.28,62.118379,50.504709,91.996867
1885,11.9,60,1012.6,0.3,0.0,80.0,0,80,10,223.39,4.55,71.57,4.8,77.01,4.9,72.9,9.0,49.5103,39.268236,103.41777
1886,12.59,57,1011.9,0.0,0.0,100.0,0,66,100,223.39,4.58,45.0,5.19,56.31,5.12,50.71,7.92,38.331212,28.715916,119.60719
1887,12.89,57,1011.7,0.4,0.0,100.0,0,100,100,292.81,6.38,16.39,7.41,29.05,7.24,26.57,7.92,30.261194,20.410681,146.82607
1888,14.41,46,1012.4,0.0,0.0,81.0,0,10,81,328.41,0.8,296.57,0.36,180.0,0.51,225.0,5.4,28.050608,17.942898,188.5168
1889,14.54,45,1012.3,0.0,0.0,33.0,0,10,33,306.16,1.8,306.87,0.51,315.0,0.8,296.57,6.48,32.8461,23.161767,225.53771
1890,14.55,45,1012.5,0.1,0.0,15.0,0,10,15,277.68,3.71,299.05,2.74,293.2,2.74,293.2,8.64,42.402518,32.637182,247.51948
1891,14.46,46,1012.5,0.0,0.0,35.0,0,35,20,238.52,4.9,287.1,3.96,270.0,3.96,270.0,10.8,54.266044,43.558409,261.36244
1892,14.32,47,1012.5,0.3,0.0,35.0,0,35,22,207.37,4.39,304.99,2.97,284.04,2.62,285.95,9.72,67.1939,54.875206,271.81878
1893,14.25,47,1012.6,0.0,0.0,100.0,0,82,100,164.65,6.48,360.0,5.45,7.59,5.45,7.59,11.88,80.633064,66.139434,280.94844
1894,13.78,53,1012.9,0.0,0.0,100.0,19,100,100,125.49,11.16,360.0,11.9,3.47,11.54,3.58,19.08,92.357021,75.550028,288.51647
1895,7.78,94,1014.5,0.0,0.0,100.0,100,100,100,0.0,11.53,358.21,15.84,360.0,11.88,360.0,13.32,102.74149,83.43491,64.599879
1896,7.94,94,1014.6,0.1,0.0,100.0,100,100,100,8.9,9.72,360.0,13.36,4.64,9.75,4.24,13.32,89.063537,72.924986,73.586674
1897,8.1,94,1015.2,0.4,0.0,100.0,100,100,100,24.03,8.28,360.0,10.14,6.12,7.95,5.19,11.52,75.461279,61.843233,82.43758
1898,8.55,91,1015.9,1.0,0.0,100.0,100,100,100,83.66,7.57,357.27,7.92,360.0,7.56,360.0,10.8,62.179896,50.518486,91.910327
1899,8.92,88,1016.3,1.1,0.0,100.0,93,100,100,138.84,6.44,333.43,6.29,336.37,5.96,334.98,7.2,49.575635,39.279639,103.3116
1900,9.48,86,1016.3,1.4,0.0,100.0,3,48,100,161.98,7.65,311.19,7.15,310.91,6.64,310.6,5.76,38.398518,28.718631,119.46555
1901,10.18,83,1016.5,1.2,0.0,100.0,32,2,100,272.34,6.99,304.51,6.7,306.25,6.41,308.16,9.36,30.322909,20.391757,146.64168
1902,11.75,74,1017.0,0.0,0.0,100.0,9,38,100,354.22,16.74,161.18,18.21,161.57,16.62,162.35,16.92,28.090586,17.892309,188.37758
1903,12.84,67,1017.3,0.0,0.0,86.0,17,86,16,511.75,16.33,165.96,17.46,165.68,16.33,165.96,15.48,32.856235,23.09637,225.50255
1904,13.41,63,1017.7,0.0,0.0,60.0,5,31,60,453.9,12.07,162.65,13.45,164.48,12.66,165.17,13.68,42.390325,32.570432,247.52386
1905,13.77,60,1017.1,0.0,0.0,100.0,0,0,100,337.31,8.71,150.26,9.34,152.45,8.85,153.43,11.16,54.239953,43.492252,261.37433
1906,13.82,58,1017.5,0.0,0.0,61.0,2,10,61,277.68,6.13,130.24,6.37,132.71,5.86,132.51,9.0,67.158754,54.809353,271.82986
1907,14.0,56,1018.1,0.0,0.0,100.0,0,10,100,226.95,4.51,61.39,5.15,65.22,4.68,67.38,7.92,80.591416,66.073594,280.95628
1908,13.84,56,1017.8,0.0,0.0,100.0,11,13,100,159.31,9.2,30.58,10.19,32.01,9.39,32.47,10.8,92.653215,75.750027,288.74276
1909,8.47,94,1022.6,0.0,0.0,100.0,0,0,100,0.0,7.73,332.24,8.89,338.63,7.42,337.17,10.8,116.04729,92.857755,55.116805
1910,8.27,95,1023.0,0.0,0.0,100.0,0,0,100,0.0,8.56,337.75,10.25,341.57,8.43,340.02,15.48,102.79014,83.444202,64.535851
1911,8.73,92,1022.9,0.0,0.0,100.0,0,0,100,59.63,8.12,347.2,9.06,353.16,7.64,351.87,18.72,89.116371,72.939182,73.52121
1912,10.11,86,1022.9,0.0,0.0,100.0,0,0,100,202.92,10.09,357.95,10.44,360.0,9.72,360.0,16.92,75.51772,61.860398,82.367582
1913,12.05,72,1023.3,0.0,0.0,5.0,0,0,5,433.43,14.49,14.38,15.38,16.31,13.8,15.12,22.68,62.239627,50.536541,91.8308
1914,13.63,58,1023.4,0.0,0.0,0.0,0,0,0,607.87,20.12,26.57,21.58,27.85,19.8,27.03,24.12,49.638076,39.295543,103.21372
1915,14.97,54,1022.8,0.0,0.0,0.6,2,0,0,747.6,23.36,24.59,25.45,25.11,23.36,24.59,25.56,38.461462,28.726518,119.3334
1916,16.22,48,1022.3,0.0,0.0,0.0,0,0,0,843.72,22.26,22.83,23.36,24.59,21.75,24.44,23.04,30.3786,20.379177,146.46435
1917,18.07,40,1022.3,0.0,0.0,3.3,11,2,0,903.35,20.61,19.38,21.66,21.45,20.06,21.04,20.88,28.123834,17.848355,188.2339
1918,18.97,39,1022.1,0.0,0.0,2.4,8,0,0,917.59,18.67,19.13,19.26,20.81,17.78,21.37,18.36,32.86059,23.036206,225.45635
1919,19.66,37,1021.9,0.0,0.0,0.6,2,0,0,885.55,17.31,16.93,17.87,18.8,16.74,18.82,16.56,42.373779,32.507782,247.51812
1920,19.96,38,1020.9,0.0,0.0,12.6,42,2,0,819.69,18.1,17.35,19.01,18.78,17.87,18.8,17.28,54.2107,43.429715,261.3778
1921,19.99,38,1020.8,0.0,0.0,0.0,0,0,0,697.76,18.9,17.74,19.93,20.07,18.33,19.5,17.64,67.12138,54.747033,271.83378
1922,19.75,40,1021.0,0.0,0.0,0.0,0,0,0,550.91,19.52,22.78,21.27,23.96,19.67,23.75,18.36,80.548316,66.011434,280.95781
1923,19.14,43,1021.0,0.0,0.0,10.0,0,0,10,368.46,19.64,26.1,22.07,28.24,19.97,27.95,18.36,92.835395,75.865872,288.88994
1924,9.11,89,1024.1,0.0,0.0,78.0,0,78,0,0.0,7.34,348.69,11.93,5.19,9.03,355.43,10.44,116.44578,93.110459,54.797357
1925,8.01,95,1024.6,0.0,0.0,54.0,0,0,54,0.0,6.49,340.56,10.8,360.0,7.17,342.47,10.8,102.83914,83.458184,64.476722
1926,9.44,91,1024.7,0.0,0.0,100.0,0,0,100,85.44,6.16,353.29,7.59,5.44,6.13,356.63,15.48,89.168929,72.957826,73.461206
1927,11.67,79,1024.5,0.0,0.0,0.0,0,0,0,263.44,9.72,360.0,10.14,6.12,9.37,2.2,18.36,75.573145,61.881798,82.303749
1928,13.9,56,1024.3,0.0,0.0,0.0,0,0,0,445.0,15.88,3.9,16.66,6.2,15.19,5.44,24.12,62.29748,50.558787,91.758413
1929,15.4,42,1024.3,0.0,0.0,0.0,0,0,0,609.65,19.92,6.23,21.03,6.88,19.56,6.34,25.2,49.69755,39.315867,103.12433
1930,16.66,38,1023.3,0.0,0.0,0.0,0,0,0,749.38,22.67,10.06,24.22,11.14,22.31,10.22,28.44,38.520013,28.73952,119.21116
1931,17.5,38,1022.7,0.0,0.0,0.0,0,0,0,855.29,22.33,20.77,23.6,21.48,22.0,21.1,25.2,30.428323,20.372982,146.29482
1932,19.43,33,1022.6,0.0,0.0,0.0,0,0,0,927.38,18.43,12.41,19.21,12.99,18.08,12.65,20.52,28.150468,17.811201,188.08608
1933,20.51,32,1022.1,0.0,0.0,0.0,0,0,0,941.62,17.99,19.89,18.46,20.56,17.65,20.28,19.44,32.859264,22.981415,225.39902
1934,21.36,32,1021.6,0.0,0.0,0.0,0,0,0,907.8,18.06,23.5,19.16,25.6,17.88,25.02,20.88,42.352968,32.449338,247.50219
1935,21.91,32,1021.0,0.0,0.0,0.0,0,0,0,826.81,20.12,26.57,21.58,27.85,20.29,27.47,20.52,54.178374,43.370891,261.37285
1936,22.03,34,1020.4,0.0,0.0,0.0,0,0,0,707.55,21.67,32.11,23.66,33.21,21.87,32.91,20.16,67.081873,54.688332,271.83056
1937,21.66,36,1020.5,0.0,0.0,0.0,0,0,0,555.36,23.19,36.16,25.92,37.67,23.4,36.87,24.48,80.503864,65.953036,280.95307
1938,20.72,43,1020.5,0.0,0.0,0.0,0,0,0,382.7,22.68,35.96,26.5,36.71,23.48,35.64,23.76,92.787124,75.807743,288.88203
1939,8.31,92,1024.0,0.0,0.0,0.0,0,0,0,0.0,3.08,290.56,2.16,360.0,2.6,303.69,2.52,116.49212,93.124153,54.741651
1940,7.41,98,1023.8,0.0,0.0,0.0,0,0,0,0.0,1.02,225.0,2.1,149.04,0.36,270.0,2.16,102.8884,83.476808,64.422579
1941,9.67,85,1023.9,0.0,0.0,0.0,0,0,0,89.89,2.74,203.2,9.79,162.9,2.1,210.96,6.84,89.221107,72.98085,73.406741
1942,14.21,65,1023.3,0.0,0.0,0.0,0,0,0,263.44,5.05,175.91,7.9,155.77,5.45,172.41,10.44,75.62745,61.907352,82.246153
1943,18.37,55,1022.3,0.0,0.0,0.0,0,0,0,442.33,11.89,144.87,14.48,145.12,12.68,145.41,15.12,62.353348,50.585133,91.693232
1944,19.71,50,1022.5,0.0,0.0,0.0,0,0,0,608.76,12.54,140.83,14.19,144.29,13.18,145.01,14.76,49.753945,39.340508,103.04351
1945,21.21,44,1022.0,0.0,0.0,0.0,0,0,0,749.38,10.95,133.67,12.23,137.39,11.48,138.81,14.4,38.574058,28.757521,119.0989
1946,22.65,40,1021.1,0.0,0.0,0.0,0,0,0,856.18,8.37,115.46,9.09,123.69,8.59,123.02,15.12,30.471957,20.373039,146.13327
1947,22.88,37,1020.8,0.0,0.0,0.0,0,0,0,920.26,14.2,30.47,14.39,31.7,13.89,31.22,12.24,28.170387,17.780767,187.93463
1948,23.79,34,1020.7,0.0,0.0,0.0,0,0,0,934.5,15.0,30.26,15.19,31.43,14.69,30.96,12.96,32.852226,22.932021,225.33091
1949,24.39,31,1020.6,0.0,0.0,0.0,0,0,0,900.68,14.69,30.96,14.78,34.08,14.28,33.69,17.28,42.32792,32.395169,247.47623
1950,24.62,30,1019.7,0.0,0.0,0.0,0,0,0,821.47,14.39,31.7,14.69,36.03,13.98,34.51,19.08,54.143037,43.315863,261.35955
1951,24.67,29,1019.4,0.0,0.0,0.0,0,0,0,703.99,15.41,37.41,15.82,41.31,15.07,40.16,19.8,67.040311,54.633339,271.82025
1952,24.33,30,1019.3,0.0,0.0,0.0,0,0,0,553.58,15.35,39.29,16.3,43.21,15.28,43.09,19.8,80.458149,65.89849,280.94211
1953,23.56,31,1018.8,0.0,0.0,0.0,0,0,0,382.7,15.58,40.31,16.81,43.26,15.79,43.15,14.76,92.738704,75.754066,288.8688
1954,11.26,96,1021.9,0.0,0.0,0.0,0,0,0,0.0,5.86,312.51,9.51,330.52,5.5,328.39,6.84,116.53974,93.143341,54.69046
1955,10.51,99,1022.2,0.0,0.0,0.0,0,0,0,0.0,3.89,303.69,6.79,327.99,3.6,323.13,4.32,102.93781,83.499984,64.373484
1956,11.64,92,1022.0,0.0,0.0,19.0,0,0,19,87.22,1.8,306.87,4.51,331.39,1.53,315.0,3.24,89.27281,73.008168,73.357884
1957,15.29,71,1022.0,0.0,0.0,0.0,0,0,0,264.33,4.2,329.04,4.2,329.04,3.88,338.2,11.88,75.680541,61.936976,82.194876
1958,18.55,46,1021.7,0.0,0.0,0.0,0,0,0,445.0,7.95,5.19,8.21,15.26,7.86,15.95,8.28,62.407142,50.615493,91.635371
1959,20.4,39,1021.1,0.0,0.0,0.0,0,0,0,614.1,12.52,18.43,13.24,22.38,12.77,21.5,12.6,49.807193,39.369385,102.97142
1960,21.64,40,1019.8,0.0,0.0,0.0,0,0,0,754.72,13.78,19.86,13.91,21.25,13.44,20.38,13.68,38.623571,28.780464,118.99697
1961,23.22,36,1019.7,0.0,0.0,0.0,0,0,0,861.52,14.58,20.22,14.71,21.54,14.24,20.73,14.04,30.509555,20.379378,145.98038
1962,25.38,26,1018.9,0.0,0.0,0.0,0,0,0,927.38,15.73,15.95,15.94,18.43,15.14,18.0,14.4,28.1837,17.757203,187.77991
1963,26.29,22,1018.2,0.0,0.0,0.0,0,0,0,945.18,16.85,19.98,17.45,21.8,16.65,21.57,15.12,32.839576,22.888158,225.25197
1964,26.73,23,1018.1,0.0,0.0,0.0,0,0,0,911.36,18.19,27.07,18.85,28.52,17.56,28.14,15.12,42.298723,32.345378,247.44021
1965,26.77,25,1017.3,0.0,0.0,0.0,0,0,0,828.59,19.34,28.95,20.01,30.26,18.71,30.02,14.76,54.104778,43.264723,261.33792
1966,26.51,28,1017.1,0.0,0.0,0.0,0,0,0,709.33,20.5,30.62,21.67,32.11,20.38,32.01,15.12,66.996787,54.582139,271.80288
1967,25.83,31,1017.4,0.0,0.0,0.0,0,0,0,557.14,21.87,32.91,24.16,33.45,22.07,33.69,16.56,80.411268,65.847876,280.92496
1968,24.52,35,1017.1,0.0,0.0,0.0,0,0,0,385.37,22.68,35.96,25.49,36.38,22.98,35.43,18.36,92.804043,75.793127,288.92427
1969,11.08,71,1020.8,0.0,0.0,0.0,0,0,0,0.0,4.33,228.37,3.32,257.47,4.33,221.63,3.96,116.58846,93.167823,54.643836
1970,10.31,69,1021.0,0.0,0.0,0.0,0,0,0,0.0,5.59,194.93,2.55,225.0,5.94,194.04,2.52,102.98727,83.527606,64.329493
1971,11.82,58,1020.7,0.0,0.0,0.0,0,0,0,91.67,5.48,203.2,4.35,204.44,4.68,202.62,3.6,89.323944,73.039696,73.314698
1972,15.57,46,1020.1,0.0,0.0,0.0,0,0,0,270.56,2.41,206.57,3.1,215.54,1.8,216.87,2.52,75.732327,61.970581,82.149996
1973,19.43,34,1019.4,0.0,0.0,0.0,0,0,0,452.12,1.53,45.0,1.53,45.0,1.8,36.87,1.8,62.458782,50.649781,91.584935
1974,22.56,27,1019.4,0.0,0.0,0.0,0,0,0,619.44,6.19,35.54,5.86,42.51,6.13,40.24,4.32,49.857231,39.402419,102.90825
1975,24.35,25,1018.2,0.0,0.0,0.0,0,0,0,759.17,10.79,25.71,11.12,29.05,11.12,29.05,7.56,38.668532,28.808291,118.90572
1976,25.41,24,1017.6,0.0,0.0,0.0,0,0,0,865.08,12.98,19.44,12.77,21.5,12.43,22.11,10.08,30.541179,20.392033,145.83686
1977,27.47,20,1017.8,0.0,0.0,0.0,0,0,0,926.49,10.31,24.78,10.46,26.57,10.31,24.78,7.56,28.190543,17.740688,187.62234
1978,27.85,22,1017.6,0.0,0.0,0.0,0,0,0,938.95,13.32,18.92,13.57,21.8,13.24,22.38,10.44,32.821441,22.849987,225.16206
1979,28.22,19,1017.1,0.0,0.0,0.0,0,0,0,906.02,13.1,15.95,12.86,17.93,12.18,18.97,9.0,42.265481,32.300077,247.39404
1980,28.38,17,1016.5,0.0,0.0,0.0,0,0,0,829.48,13.21,17.45,12.98,19.44,12.64,19.98,9.0,54.063693,43.217564,261.30795
1981,28.21,17,1016.5,0.0,0.0,0.0,0,0,0,712.89,12.3,20.56,12.43,22.11,12.1,22.75,9.0,66.951397,54.534817,271.77848
1982,27.79,18,1016.4,0.0,0.0,0.0,0,0,0,560.7,12.72,25.11,13.04,27.98,12.41,29.54,11.16,80.363315,65.801269,280.90169
1983,26.98,19,1016.2,0.0,0.0,0.0,0,0,0,388.04,13.09,31.5,13.98,34.51,13.18,34.99,12.6,92.754507,75.747813,288.89975
1984,13.79,78,1019.2,0.0,0.0,0.0,0,0,0,0.0,17.31,183.58,35.03,167.54,21.29,183.88,23.76,116.63816,93.197579,54.601928
1985,13.33,83,1019.5,0.0,0.0,0.0,0,0,0,0.0,18.36,180.0,36.4,171.47,21.61,181.91,22.68,103.03672,83.559716,64.29072
1986,16.25,71,1018.9,0.0,0.0,0.0,0,0,0,86.33,18.37,177.75,30.32,175.91,20.96,175.07,17.64,89.37441,73.075395,73.277259
1987,20.38,55,1018.4,0.0,0.0,0.0,0,0,0,258.1,18.39,176.63,23.47,175.6,20.21,175.91,11.52,75.782696,62.008105,82.111541
1988,23.79,42,1018.0,0.0,0.0,0.0,0,0,0,435.21,15.88,176.1,18.03,176.57,16.6,176.27,9.72,62.508137,50.68791,91.54188
1989,26.36,32,1017.6,0.0,0.0,0.0,0,0,0,600.75,10.5,185.91,10.85,185.71,10.46,183.95,6.84,49.903894,39.439486,102.8538
1990,28.37,24,1016.5,0.0,0.0,0.0,0,0,0,736.03,5.24,254.05,5.15,257.91,4.45,255.96,6.12,38.708692,28.840794,118.82464
1991,27.87,23,1016.0,0.0,0.0,10.0,0,10,0,566.04,7.99,277.77,7.99,277.77,7.28,278.53,9.72,30.56642,20.410575,145.70188
1992,29.69,21,1016.0,0.0,0.0,0.0,0,0,0,895.34,12.57,283.24,13.08,277.91,12.32,276.71,14.04,28.190432,17.730682,187.46268
1993,30.07,21,1015.9,0.0,0.0,0.0,0,0,0,912.25,13.8,277.5,14.4,270.0,13.32,270.0,15.48,32.797532,22.8173,225.06251
1994,30.23,21,1015.6,0.0,0.0,61.0,0,61,0,872.2,13.68,270.0,14.11,264.14,13.08,262.09,15.48,42.228102,32.259259,247.33835
1995,28.66,23,1015.3,0.0,0.0,24.0,0,24,0,525.99,13.04,263.66,13.63,257.8,12.57,256.76,15.48,54.019785,43.174443,261.2699
1996,28.27,23,1015.2,0.0,0.0,10.0,0,10,0,274.12,12.32,263.29,13.28,257.47,11.87,255.96,15.48,66.904191,54.491456,271.74719
1997,29.07,22,1015.1,0.0,0.0,10.0,0,10,0,409.4,12.61,268.36,13.04,263.66,11.97,263.09,15.84,80.314365,65.758772,280.87234
1998,28.31,23,1014.7,0.0,0.0,10.0,0,10,0,357.78,12.29,275.04,12.96,271.59,11.52,270.0,16.2,92.477103,75.530274,288.72197
1999,16.86,41,1016.1,0.0,0.0,0.0,0,0,0,0.0,10.59,234.69,12.31,254.74,14.08,237.53,11.52,116.68786,93.231778,54.565287
2000,16.61,42,1016.0,0.0,0.0,11.0,0,11,0,0.0,10.2,222.14,12.57,246.37,13.25,222.8,12.6,103.08604,83.596134,64.257178
2001,18.82,42,1015.4,0.0,0.0,10.0,0,10,10,64.08,10.16,202.93,15.04,227.91,10.64,203.96,11.52,89.424123,73.115155,73.245612
2002,22.64,35,1015.5,0.0,0.0,0.0,0,0,0,251.87,9.83,188.43,11.53,194.47,9.78,186.34,9.0,75.831579,62.049453,82.079604
2003,25.39,29,1015.2,0.0,0.0,0.0,0,0,0,425.42,6.37,227.29,5.4,233.13,5.35,227.73,8.28,62.555166,50.729802,91.506381
2004,26.88,26,1014.9,0.0,0.0,10.0,0,10,10,564.26,9.29,234.46,10.3,233.53,9.5,232.7,14.04,49.947194,39.480539,102.80844
2005,27.39,24,1014.2,0.0,0.0,10.0,0,10,10,687.97,13.39,216.25,14.19,215.71,13.39,216.25,16.92,38.744184,28.878015,118.75453
2006,27.72,24,1014.0,0.0,0.0,10.0,0,10,10,787.65,13.32,218.42,14.4,216.87,13.68,215.36,16.92,30.585629,20.435312,145.57695
2007,27.69,25,1014.8,0.0,0.0,10.0,0,10,10,855.29,22.39,216.5,24.19,216.53,22.39,216.5,24.84,28.183858,17.727761,187.30109
2008,27.74,25,1014.5,0.0,0.0,10.0,0,10,10,866.86,23.93,223.78,25.71,224.43,23.68,224.38,25.2,32.768206,22.790449,224.95241
2009,27.73,26,1014.1,0.0,0.0,10.0,0,10,10,841.05,23.18,226.89,24.97,227.34,23.18,226.89,23.4,42.186797,32.223094,247.2727
2010,27.67,25,1013.4,0.0,0.0,10.0,0,10,10,769.85,18.22,232.22,19.73,231.67,18.67,230.48,20.16,53.973201,43.135468,261.22363
2011,27.65,23,1013.2,0.0,0.0,10.0,0,10,10,659.49,9.78,263.66,9.47,261.25,9.18,258.69,15.12,66.855284,54.452132,271.70896
2012,27.37,24,1012.8,0.0,0.0,10.0,0,10,10,519.76,12.18,325.84,12.24,331.93,11.44,331.82,14.76,80.264519,65.720436,280.83697
2013,25.98,28,1012.8,0.0,0.0,10.0,0,10,10,272.34,20.12,317.17,23.42,316.25,21.14,317.07,21.6,91.85647,75.049743,288.31669
2014,13.5,78,1014.4,0.0,0.0,0.0,0,0,0,0.0,7.93,267.4,20.8,293.46,9.73,272.12,10.44,116.74016,93.272489,54.532338
2015,12.79,81,1014.9,0.0,0.0,0.0,0,0,0,0.0,7.42,255.96,18.33,289.5,8.12,257.2,10.08,103.13515,83.636856,64.228954
2016,14.6,74,1014.3,0.0,0.0,0.0,0,0,0,84.55,4.21,250.02,13.91,291.25,3.76,253.3,5.04,89.472993,73.158923,73.219817
2017,19.28,59,1013.4,0.0,0.0,0.0,0,0,0,254.54,8.67,311.63,10.2,312.14,8.91,313.36,8.28,75.878883,62.094557,82.054216
2018,21.64,51,1013.5,0.0,0.0,0.0,0,0,0,429.87,13.39,323.75,14.4,323.13,13.48,325.89,10.08,62.599766,50.775375,91.478432
2019,22.84,46,1013.9,0.0,0.0,10.0,0,10,10,559.81,14.78,325.92,15.78,325.22,14.58,327.09,12.24,49.987014,39.525476,102.77207
2020,23.68,41,1013.0,0.0,0.0,10.0,0,10,10,686.19,14.2,329.53,14.02,330.8,13.04,332.02,10.8,38.774852,28.919806,118.69515
2021,24.46,37,1012.9,0.0,0.0,10.0,0,10,10,785.87,12.18,341.03,11.73,342.12,11.28,343.3,10.8,30.598572,20.465981,145.46169
2022,24.6,36,1013.9,0.0,0.0,10.0,0,10,10,849.95,10.48,344.05,9.96,347.47,9.26,346.5,9.0,28.170552,17.731616,187.13815
2023,23.64,38,1013.7,0.0,0.0,10.0,0,10,10,740.48,15.26,340.71,15.14,342.0,14.35,342.47,11.88,32.733317,22.769338,224.83265
2024,23.03,41,1013.7,0.6,0.0,12.0,0,10,12,548.24,20.12,349.7,21.49,351.33,20.36,351.87,14.4,42.141541,32.191611,247.19751
2025,21.86,48,1014.5,0.2,0.0,45.0,0,10,45,301.71,19.44,360.0,20.53,2.01,18.75,3.3,16.2,53.923976,43.100703,261.16934
2026,22.68,45,1014.5,0.0,0.0,29.0,58,29,10,417.41,17.11,8.47,17.58,10.62,16.52,11.31,18.0,65.841006,53.591479,270.97514
2027,12.81,85,1017.0,0.0,0.0,32.0,0,32,0,0.0,6.03,252.65,2.28,71.57,6.29,256.76,1.44,116.79221,93.317458,54.504827
2028,12.24,88,1017.2,0.0,0.0,0.0,0,0,0,0.0,6.29,246.37,0.8,206.57,6.15,249.44,3.96,103.18397,83.68181,64.206102
2029,13.92,80,1017.3,0.0,0.0,0.0,0,0,0,83.66,4.69,237.53,2.81,230.19,4.2,239.04,3.6,89.520936,73.206627,73.199924
2030,17.27,67,1017.0,0.0,0.0,0.0,0,0,0,252.76,1.94,291.8,1.8,306.87,1.61,296.57,6.12,75.924523,62.143342,82.035424
2031,19.66,52,1016.8,0.0,0.0,0.0,0,0,0,428.09,6.29,23.63,6.3,30.96,6.3,30.96,5.4,62.641861,50.824549,91.458075
2032,21.37,45,1016.7,0.0,0.0,0.0,0,0,0,592.74,8.37,25.46,8.4,30.96,8.4,30.96,8.28,50.023286,39.574216,102.74475
2033,22.72,41,1016.4,0.0,0.0,0.0,0,0,0,731.58,8.89,21.37,8.7,24.44,8.37,25.46,8.64,38.800642,28.966081,118.64656
2034,23.72,37,1016.0,0.2,0.0,10.0,0,10,10,819.69,8.91,14.04,8.65,16.93,8.31,17.65,6.84,30.605216,20.502504,145.35636
2035,24.27,36,1016.5,0.0,0.0,10.0,0,10,10,857.96,4.8,77.01,5.41,86.19,5.41,86.19,5.76,28.150513,17.742244,186.97436
2036,24.84,35,1016.8,0.0,0.0,10.0,0,10,10,860.63,3.96,90.0,4.69,94.4,4.33,94.76,5.4,32.692898,22.754032,224.70349
2037,23.64,36,1016.7,0.0,0.0,10.0,0,10,10,388.04,2.16,90.0,2.52,90.0,2.52,90.0,3.24,42.092394,32.164886,247.1129
2038,24.78,34,1016.4,0.0,0.0,10.0,0,10,10,388.04,0.72,90.0,1.44,90.0,1.44,90.0,3.96,53.872185,43.070224,261.10709
2039,24.75,34,1016.5,0.0,0.0,10.0,0,10,10,633.68,0.51,45.0,1.02,45.0,1.02,45.0,3.6,66.752644,54.385907,271.61212
2040,24.45,34,1016.7,0.0,0.0,10.0,0,10,10,514.42,1.8,323.13,1.84,348.69,1.84,348.69,4.68,80.162459,65.656577,280.7484
2041,23.87,35,1016.6,0.0,0.0,10.0,0,10,10,356.89,3.1,305.54,2.6,326.31,2.81,320.19,5.76,93.011719,75.965296,289.04518
2042,14.24,67,1020.7,0.0,0.0,0.0,0,0,0,0.0,9.59,214.29,10.01,217.69,11.81,217.57,9.36,116.84514,93.367738,54.48224
2043,14.33,67,1020.7,0.0,0.0,0.0,0,0,0,0.0,9.66,206.57,10.88,235.78,10.63,208.3,9.0,103.23241,83.730907,64.188664
2044,16.32,61,1020.6,0.0,0.0,0.0,0,0,0,83.66,10.83,195.42,13.57,201.8,9.69,195.07,10.44,89.567868,73.25819,73.185975
2045,19.73,51,1020.5,0.0,0.0,0.0,0,0,0,256.32,12.62,183.27,14.08,175.6,12.25,178.32,8.64,75.968424,62.195729,82.02327
2046,22.19,45,1020.5,0.0,0.0,0.0,0,0,0,434.32,11.57,185.36,12.62,183.27,11.89,181.74,9.36,62.681383,50.877248,91.445364
2047,23.88,35,1020.3,0.0,0.0,0.0,0,0,0,599.86,9.66,206.57,9.34,207.55,8.85,206.57,7.56,50.055961,39.626684,102.72655
2048,24.77,32,1020.0,0.0,0.0,0.0,0,0,0,739.59,8.4,226.74,8.67,228.37,8.16,228.58,7.92,38.821538,29.016781,118.60894
2049,25.65,30,1019.7,0.0,0.0,0.0,0,0,0,847.28,8.44,230.19,8.67,228.37,8.4,226.74,7.92,30.605594,20.544867,145.26135
2050,26.41,26,1020.1,0.0,0.0,0.0,0,0,0,913.14,9.73,218.99,9.96,220.6,9.45,220.36,9.0,28.12382,17.759728,186.81016
2051,27.02,26,1020.0,0.0,0.0,0.0,0,0,0,929.16,7.9,245.77,8.37,244.54,8.05,243.43,8.28,32.647041,22.744639,224.56504
2052,27.52,26,1019.6,0.0,0.0,0.0,0,0,0,896.23,7.93,272.6,7.57,267.27,7.21,267.14,7.56,42.039446,32.143009,247.01891
2053,27.6,28,1019.0,0.0,0.0,11.0,0,0,11,809.01,10.31,294.78,9.34,297.55,9.18,295.56,8.28,53.817917,43.044113,261.03695
